phi0,  phi, <alpha>,zeta,  lindemannParameter,    x-link,    kT/E_Before_Conversion,kT/E
0.00324,0.681974811833009,5.975,0.691426999150223,0.144704239921753,0.00006675,0.0025682182985553,2.5682182985553
0.00328,0.680167418223802,5.945,0.68925906912438,0.143146423386608,0.0000685,0.0025026068821689,2.5026068821689
0.00331,0.676363735024674,5.915,0.685193229762834,0.149907333527738,0.00007025,0.0024402643619725,2.4402643619725
0.00335,0.674883606266402,5.886,0.683388801531617,0.146203847032083,0.000072,0.0023809523809523,2.3809523809523
0.0034,0.675364188913584,5.858,0.683743150861873,0.145622840041156,0.00007375,0.0023244552058111,2.3244552058111
0.00341,0.668415904771781,5.831,0.676247966584384,0.149825395290875,0.0000755000000000001,0.0022705771050141,2.2705771050141
0.00343,0.663628803303453,5.805,0.670999593357021,0.148786518838937,0.0000772500000000001,0.0022191400832177,2.2191400832177
0.00348,0.664517791203114,5.779,0.671764054097133,0.148454476340463,0.0000790000000000001,0.0021699819168173,2.1699819168173
0.00351,0.661675200911091,5.754,0.668778026478025,0.149891110970377,0.0000807500000000001,0.0021229544449358,2.1229544449358
0.00355,0.661013357525914,5.729,0.667824078025364,0.145954117399672,0.0000825000000000001,0.002077922077922,2.077922077922
0.00358,0.658471653955133,5.706,0.665108770530201,0.149525797745028,0.0000842500000000001,0.0020347604917337,2.0347604917337
0.0036,0.654431661281614,5.682,0.660693282700535,0.149606183971562,0.0000860000000000001,0.0019933554817275,1.9933554817275
0.00365,0.655673915099283,5.66,0.661889016365176,0.147584090612001,0.0000877500000000001,0.0019536019536019,1.9536019536019
0.0037,0.656941986010775,5.638,0.663121197368631,0.146986254546431,0.0000895000000000001,0.0019154030327214,1.9154030327214
0.00372,0.653153047165211,5.616,0.659069704857215,0.149660322118526,0.0000912500000000001,0.0018786692759295,1.8786692759295
0.00375,0.65114873343288,5.595,0.656920175385913,0.149749623531618,0.0000930000000000001,0.0018433179723502,1.8433179723502
